StoreNumber,ItemCode,TxnTime,SaleFlag,Quantity,Ignore1,Amount,Ignore3,Ignore4,Ignore5,Ignore6,Ignore7,SegmentCode
233,3940001693,09-05-2013 16:08,Y,2,0,2,60195,23871,2.58,Y,N,63
233,2900000822,09-05-2013 16:08,Y,1,0,1,50139,15873,1.29,Y,N,714
233,7251000601,09-05-2013 16:08,N,1,0,2.99,60195,14984,2.99,N,N,733
233,7078402146,09-05-2013 16:08,Y,1,0,1.5,50139,14997,1.79,Y,N,787
233,4100002254,09-05-2013 16:08,Y,1,0,1.33,50139,16427,1.39,Y,N,2749
233,4100002254,09-05-2013 16:08,Y,1,0,1.34,50139,16427,1.39,Y,N,2749
233,1122541608,09-05-2013 16:08,N,4,0,3.16,50139,742993,3.16,N,N,2718
233,7119000114,09-05-2013 16:08,Y,1,0,4.49,50139,27546,4.99,Y,N,639
233,7078400620,09-05-2013 16:08,Y,1,0,2.99,50139,34331,3.19,Y,N,762
233,1200000233,09-05-2013 16:08,Y,1,0,1.89,50139,40027,2.19,Y,N,1246
233,2700050006,09-05-2013 16:08,Y,1,0,1,60195,830068,1.69,Y,N,2800
233,89470001016,09-05-2013 16:08,N,3,0,3.87,60195,809086,3.87,N,N,778
233,2682500910,09-05-2013 16:08,Y,1,0,2.29,60195,56702,2.99,Y,N,2734
233,3700004249,09-05-2013 16:09,Y,3,0,9,30010,25586,9.87,Y,N,592
233,1200003864,09-05-2013 16:09,Y,1,0,2.5,30010,846692,2.99,Y,N,1299
233,7066208721,09-05-2013 16:09,Y,2,0,1.6,30010,23937,2.58,Y,N,2721
233,4812110208,09-05-2013 16:09,Y,1,0,0,30010,35233,4.19,Y,N,3195
233,4812110208,09-05-2013 16:09,N,1,0,4.19,30010,35233,4.19,N,N,3195
233,7066208723,09-05-2013 16:09,Y,3,0,2.4,30010,23939,3.87,Y,N,2721
233,3700022749,09-05-2013 16:09,Y,1,0,3.99,30010,61480,4.79,Y,N,2619
233,1530044051,09-05-2013 16:09,Y,2,0,2,30010,17880,2.78,Y,N,2749
233,1530044033,09-05-2013 16:09,Y,2,0,2,30010,17882,2.78,Y,N,2749
233,1530044025,09-05-2013 16:09,Y,2,0,2,30010,17885,2.78,Y,N,2749
233,4740030716,09-05-2013 16:09,Y,1,0,1.99,30010,67477,2.79,Y,N,1009
233,3700022206,09-05-2013 16:09,Y,1,0,3,30010,27083,3.29,Y,N,662
233,7623942037,09-05-2013 16:09,N,1,0,2.69,30010,12517,2.69,N,N,497
233,7623942036,09-05-2013 16:09,Y,1,0,0,30010,12518,2.69,Y,N,497
233,3700081111,09-05-2013 16:09,Y,1,0,3,30010,845408,3.29,Y,N,662
233,7078425306,09-05-2013 16:09,Y,1,0,0,30010,824558,2.79,Y,N,2717
233,7078425306,09-05-2013 16:09,N,1,0,2.79,30010,824558,2.79,N,N,2717
233,7078449732,09-05-2013 16:09,Y,4,0,3.2,30010,909234,3.96,Y,N,1213
233,1200003836,09-05-2013 16:09,Y,1,0,2.5,30010,846690,2.99,Y,N,1299
233,72100325146,09-05-2013 16:09,N,1,0,1,30010,104089,1,N,N,1982
233,9256710227,09-05-2013 16:10,N,1,0,3.99,60196,83435,3.99,N,N,2038
233,1122531107,09-05-2013 16:10,Y,3,0,4.5,40142,765512,5.97,Y,N,3154
233,72100318036,09-05-2013 16:10,N,1,0,1,60196,311847,1,N,N,1982
233,79357317334,09-05-2013 16:10,Y,2,0,4,60196,914380,4.98,Y,N,778
233,79357317335,09-05-2013 16:10,Y,2,0,4,60196,914381,4.98,Y,N,778
233,79357317332,09-05-2013 16:10,Y,1,0,2,60196,914379,2.49,Y,N,778
233,7167303635,09-05-2013 16:11,N,1,0,3.49,50140,35340,3.49,N,N,3202
233,7078415059,09-05-2013 16:12,Y,1,0,3.99,30011,28733,4.39,Y,N,1214
233,3000001040,09-05-2013 16:12,Y,1,0,3.99,20011,18258,4.79,Y,N,215
233,60069966102,09-05-2013 16:12,Y,1,0,1.5,20010,19001,1.59,Y,N,3213
233,4400000489,09-05-2013 16:12,Y,1,0,3,20010,49516,3.99,Y,N,3179
233,3377601130,09-05-2013 16:12,N,1,0,3.69,20010,19811,3.69,N,N,715
233,2840017251,09-05-2013 16:12,Y,2,0,2.5,60197,907216,2.98,Y,N,1060
233,7078400628,09-05-2013 16:12,Y,1,0,2.99,20011,34329,3.19,Y,N,4478
233,4127102505,09-05-2013 16:12,Y,1,0,3,60197,19767,3.49,Y,N,807
233,4850030569,09-05-2013 16:12,Y,1,0,3,20010,809047,3.79,Y,N,705
233,7131900014,09-05-2013 16:12,Y,1,0,2.5,30011,767523,2.99,Y,N,3192
233,2840016223,09-05-2013 16:12,Y,2,0,2.5,60197,907214,2.98,Y,N,1060
233,61029026436,09-05-2013 16:12,N,1,0,1.99,50141,145314,1.99,N,N,2102
233,7707103819,09-05-2013 16:13,Y,4,0,5.96,490109,394251,11.96,Y,N,2353
233,7078429312,09-05-2013 16:16,Y,1,0,1.5,60199,22999,1.69,Y,N,3512
233,7078400011,09-05-2013 16:16,Y,3,0,4.5,60199,35315,5.97,Y,N,3202
233,7078426600,09-05-2013 16:16,Y,1,0,1,60199,22839,1.19,Y,N,3455
233,1300000354,09-05-2013 16:16,N,1,0,3.19,60199,893876,3.19,N,N,3450
233,7078400616,09-05-2013 16:16,N,1,0,1.79,60199,34353,1.79,N,N,4478
233,4195301108,09-05-2013 16:16,N,1,0,9.99,60199,45262,9.99,N,N,3438
233,4112900005,09-05-2013 16:16,N,1,0,2.99,60199,16075,2.99,N,N,2801
233,4900000045,09-05-2013 16:17,N,1,0,1.79,30012,36443,1.79,N,N,1265
233,5000042994,09-05-2013 16:17,Y,4,0,2.4,30012,25936,2.8,Y,N,684
233,5000042944,09-05-2013 16:17,Y,2,0,1.2,30012,18561,1.4,Y,N,684
233,5000043474,09-05-2013 16:17,Y,2,0,1.2,30012,18562,1.4,Y,N,684
233,7173601042,09-05-2013 16:17,Y,1,0,4.79,30012,61429,5.99,Y,N,1794
233,3663203256,09-05-2013 16:17,N,2,0,7.98,30012,849297,7.98,N,N,775
233,5000042934,09-05-2013 16:17,Y,3,0,1.8,30012,18568,2.1,Y,N,684
233,5000042894,09-05-2013 16:17,Y,3,0,1.8,30012,18569,2.1,Y,N,684
233,5000057678,09-05-2013 16:17,N,4,0,8.76,30012,17611,8.76,N,N,693
233,5000042794,09-05-2013 16:17,Y,2,0,1.2,30012,26701,1.4,Y,N,684
233,5000042874,09-05-2013 16:17,Y,2,0,1.2,30012,18556,1.4,Y,N,684
233,7142909961,09-05-2013 16:18,Y,2,0,4.58,60200,22794,4.78,Y,N,2727
233,7167300335,09-05-2013 16:18,Y,2,0,5,50142,35332,6.98,Y,N,3202
233,7251002412,09-05-2013 16:18,N,1,0,1.99,50142,15002,1.99,N,N,708
233,5100015497,09-05-2013 16:19,Y,1,0,1.67,20012,22992,1.99,Y,N,2719
233,7078449112,09-05-2013 16:19,Y,1,0,3,20012,28522,3.49,Y,N,1240
233,7078402818,09-05-2013 16:19,N,1,0,2.95,20012,49889,2.95,N,N,749
233,2840015475,09-05-2013 16:19,N,1,0,3.49,20012,893933,3.49,N,N,1056
233,5010045951,09-05-2013 16:19,Y,1,0,2.5,20012,11772,3.19,Y,N,483
233,7078400618,09-05-2013 16:19,N,1,0,2.79,20012,34315,2.79,N,N,754
233,3663203731,09-05-2013 16:19,Y,2,0,2,20012,890613,2.38,Y,N,778
233,3090000263,09-05-2013 16:19,N,1,0,4.39,20012,20096,4.39,N,N,719
233,4410010753,09-05-2013 16:21,N,2,0,5.38,30013,19717,5.38,N,N,807
233,8000000673,09-05-2013 16:21,Y,6,0,6,30013,23649,8.34,Y,N,2795
233,3663202717,09-05-2013 16:21,N,2,0,2.38,60201,222828,2.38,N,N,778
233,2066200534,09-05-2013 16:21,Y,1,0,5.99,60201,825759,6.79,Y,N,472
233,7078400604,09-05-2013 16:21,N,1,0,1.45,60201,34316,1.45,N,N,4478
233,4116700350,09-05-2013 16:22,Y,1,0,5.99,490111,66648,6.49,Y,N,2568
233,4812110208,09-05-2013 16:23,Y,1,0,0,40143,35233,4.19,Y,N,3195
233,6847,09-05-2013 16:23,Y,2,0,9.98,30014,834503,13.98,Y,N,3277
233,4110080140,09-05-2013 16:23,N,1,0,6.49,20013,63386,6.49,N,N,2527
233,7131900098,09-05-2013 16:23,Y,1,0,2,30014,52557,2.69,Y,N,3202
233,7078451100,09-05-2013 16:23,N,1,0,1.49,20013,17381,1.49,N,N,597
233,4100000287,09-05-2013 16:23,N,1,0,4.29,60202,17681,4.29,N,N,3430
233,1113200681,09-05-2013 16:23,N,1,0,2.19,40143,18545,2.19,N,N,636
233,7078402468,09-05-2013 16:23,Y,1,0,1.67,40143,19545,1.99,Y,N,792
233,3680009865,09-05-2013 16:23,N,2,0,6.58,40143,59644,6.58,N,N,2251
233,7623942777,09-05-2013 16:23,Y,1,0,0,40143,12514,2.69,Y,N,497
233,7623942036,09-05-2013 16:23,N,1,0,2.69,40143,12518,2.69,N,N,497
233,7078400620,09-05-2013 16:23,Y,1,0,2.99,40143,34331,3.19,Y,N,762
233,7590000562,09-05-2013 16:23,Y,1,0,3,40143,12359,3.99,Y,N,449
233,3810014331,09-05-2013 16:23,N,1,0,3.49,40143,808956,3.49,N,N,638
233,4812110208,09-05-2013 16:23,N,1,0,4.19,40143,35233,4.19,N,N,3195
233,7078400610,09-05-2013 16:24,N,1,0,1.89,50143,34352,1.89,N,N,762
233,5000032852,09-05-2013 16:24,N,1,0,4.79,50143,19738,4.79,N,N,809
233,1500001215,09-05-2013 16:25,N,1,0,1.09,20014,17081,1.09,N,N,526
233,1258703100,09-05-2013 16:25,N,1,0,2.49,30015,18399,2.49,N,N,696
233,1500001212,09-05-2013 16:25,N,5,0,5.45,20014,26062,5.45,N,N,526
233,5200051248,09-05-2013 16:27,Y,1,0,7.49,60203,28545,7.99,Y,N,1217
233,1740011850,09-05-2013 16:27,Y,1,0,4.29,60203,848903,4.49,Y,N,2725
233,1200000132,09-05-2013 16:27,Y,1,0,1.89,20015,40023,2.19,Y,N,1244
233,2840008446,09-05-2013 16:27,Y,1,0,3,20015,39466,3.49,Y,N,1062
233,4171684294,09-05-2013 16:27,N,1,0,4.59,60203,19840,4.59,N,N,721
233,7142909523,09-05-2013 16:27,Y,1,0,2.29,60203,17995,2.39,Y,N,2727
233,7078446200,09-05-2013 16:27,Y,1,0,1.89,30016,25500,2.19,Y,N,117
233,71516604417,09-05-2013 16:27,N,1,0,3.49,60203,9757,3.49,N,N,3254
233,71516605201,09-05-2013 16:27,N,1,0,3.49,60203,9758,3.49,N,N,3254
233,89359400209,09-05-2013 16:27,Y,1,0,2,30016,808563,2.49,Y,N,323
233,4133500008,09-05-2013 16:27,Y,1,0,1.34,30016,807546,2.19,Y,N,3527
233,4133500110,09-05-2013 16:27,Y,1,0,1.33,30016,807590,2.19,Y,N,3525
233,74616756026,09-05-2013 16:27,N,1,0,1.49,60203,453891,1.49,N,N,3305
233,7078448810,09-05-2013 16:27,Y,1,0,1.99,60203,260299,2.49,Y,N,1079
233,7797508694,09-05-2013 16:27,Y,1,0,3,60203,53617,3.99,Y,N,325
233,7047000664,09-05-2013 16:31,N,1,0,0.79,50144,19861,0.79,N,N,772
233,7092047515,09-05-2013 16:31,N,1,0,2.49,50144,857336,2.49,N,N,3534
233,5200012935,09-05-2013 16:31,Y,1,0,3.79,50144,28126,4.29,Y,N,1310
233,6414486355,09-05-2013 16:31,Y,2,0,4,50144,23282,4.18,Y,N,2775
233,5200012251,09-05-2013 16:31,Y,1,0,5.99,50144,28536,7.29,Y,N,1310
233,4812110208,09-05-2013 16:31,N,1,0,4.19,50144,35233,4.19,N,N,3195
233,88491211171,09-05-2013 16:31,N,1,0,3.49,20016,24528,3.49,N,N,129
233,7880011211,09-05-2013 16:31,N,1,0,2.29,50144,55551,2.29,N,N,761
233,7078415067,09-05-2013 16:31,Y,1,0,3.99,50144,28914,4.39,Y,N,1214
233,7017715419,09-05-2013 16:31,N,1,0,3.99,50144,49015,3.99,N,N,3428
233,1300000124,09-05-2013 16:31,N,1,0,1.99,50144,23132,1.99,N,N,3450
233,7078442842,09-05-2013 16:31,Y,1,0,1.25,20016,22909,1.59,Y,N,2736
233,7575543623,09-05-2013 16:31,N,1,0,1.59,20016,60040,1.59,N,N,1924
233,7218063752,09-05-2013 16:31,Y,1,0,3.49,50144,54964,3.69,Y,N,477
233,2100060256,09-05-2013 16:31,Y,1,0,3.49,20016,16020,4.19,Y,N,719
233,5150025162,09-05-2013 16:31,N,1,0,4.59,20016,18063,4.59,N,N,172
233,7078401094,09-05-2013 16:31,Y,1,0,2.5,50144,15428,3.29,Y,N,719
233,2400004106,09-05-2013 16:31,N,1,0,0.79,20016,15383,0.79,N,N,68
233,2400004456,09-05-2013 16:31,N,1,0,0.79,20016,16229,0.79,N,N,68
233,2400037126,09-05-2013 16:31,N,1,0,0.79,20016,16234,0.79,N,N,68
233,2400034356,09-05-2013 16:31,N,2,0,3.98,20016,16249,3.98,N,N,70
233,6414404342,09-05-2013 16:31,N,1,0,3.79,20016,16250,3.79,N,N,2746
233,6414404302,09-05-2013 16:31,Y,1,0,1,20016,16261,1.29,Y,N,2775
233,5410000060,09-05-2013 16:31,Y,1,0,2,20016,15480,3.29,Y,N,3510
233,4100002246,09-05-2013 16:31,Y,1,0,1.34,20016,16424,1.39,Y,N,2749
233,4800126504,09-05-2013 16:31,N,1,0,2.39,50144,16435,2.39,N,N,3516
233,2100065886,09-05-2013 16:31,N,1,0,2.99,50144,17887,2.99,N,N,2748
233,8643,09-05-2013 16:31,Y,0,1.7995,8.08,50144,43892,8.98,Y,N,3419
233,7167300217,09-05-2013 16:31,Y,1,0,2.49,50144,35331,3.49,Y,N,3191
233,7047000657,09-05-2013 16:31,N,1,0,0.79,50144,19524,0.79,N,N,772
233,5480020762,09-05-2013 16:31,Y,1,0,2,50144,23602,2.39,Y,N,2727
233,1114110022,09-05-2013 16:31,N,1,0,6.49,20016,28581,6.49,N,N,3440
233,980089525,09-05-2013 16:31,Y,1,0,5.99,50144,25552,7.49,Y,N,3542
233,2840008292,09-05-2013 16:31,Y,1,0,3,50144,39401,3.49,Y,N,1062
233,7575512302,09-05-2013 16:31,Y,1,0,1.19,20016,60206,1.59,Y,N,1938
233,4280000883,09-05-2013 16:31,Y,1,0,3.5,20016,12302,4.29,Y,N,491
233,1279,09-05-2013 16:31,N,1,0,4.99,50144,13035,4.99,N,N,458
233,7031000975,09-05-2013 16:31,N,1,0,7.49,50144,153585,7.49,N,N,1199
233,7078400624,09-05-2013 16:31,Y,1,0,2.99,20016,34330,3.19,Y,N,761
233,4850030569,09-05-2013 16:31,Y,1,0,3,50144,809047,3.79,Y,N,705
233,2900001654,09-05-2013 16:31,Y,1,0,3.49,50144,813849,3.69,Y,N,3542
233,1552113413,09-05-2013 16:31,N,1,0,1.29,50144,545886,1.29,N,N,749
233,5000011234,09-05-2013 16:31,N,1,0,3.99,20016,547777,3.99,N,N,807
233,1090000015,09-05-2013 16:31,Y,1,0,3.79,20016,209980,3.99,Y,N,510
233,4600029549,09-05-2013 16:31,N,1,0,5.79,20016,23213,5.79,N,N,6
233,4400003270,09-05-2013 16:31,Y,1,0,3.99,50144,889244,4.19,Y,N,3154
233,2840015602,09-05-2013 16:31,N,1,0,3.49,50144,893939,3.49,N,N,1055
233,3040077433,09-05-2013 16:31,Y,1,0,3.99,20016,858724,4.39,Y,N,676
233,7800015288,09-05-2013 16:31,Y,1,0,4.5,50144,36361,5.49,Y,N,4495
233,7626761001,09-05-2013 16:32,Y,1,0,2.99,50145,16565,3.29,Y,N,3455
233,5210002029,09-05-2013 16:32,Y,1,0,1,50145,856796,1.39,Y,N,81
233,5210002024,09-05-2013 16:32,Y,1,0,1,50145,856793,1.39,Y,N,80
233,3384400061,09-05-2013 16:32,N,1,0,0.99,50145,188461,0.99,N,N,288
233,7078400034,09-05-2013 16:33,Y,1,0,2,30019,35283,2.19,Y,N,3186
233,2840006408,09-05-2013 16:33,Y,1,0,2.5,50147,39313,4.29,Y,N,1069
233,7078400500,09-05-2013 16:33,N,1,0,2.99,20017,14896,2.99,N,N,711
233,7078402146,09-05-2013 16:33,Y,1,0,1.5,30019,14997,1.79,Y,N,787
233,2840003633,09-05-2013 16:33,Y,1,0,2.5,50147,259609,4.29,Y,N,1070
233,7078445332,09-05-2013 16:33,Y,1,0,1.79,30019,18148,1.99,Y,N,3458
233,4667501350,09-05-2013 16:33,N,1,0,2.99,20017,809122,2.99,N,N,771
233,7078443359,09-05-2013 16:33,Y,1,0,2.59,20017,857311,2.79,Y,N,180
233,7078442922,09-05-2013 16:33,Y,1,0,1.99,30019,17977,2.19,Y,N,2725
233,7880011214,09-05-2013 16:34,N,1,0,2.19,30020,55553,2.19,N,N,762
233,7880011211,09-05-2013 16:34,N,1,0,2.29,30020,55551,2.29,N,N,761
233,7142901000,09-05-2013 16:35,N,1,0,1.49,60205,23924,1.49,N,N,2727
233,7027223202,09-05-2013 16:35,Y,2,0,4,60205,826392,5.38,Y,N,804
233,2570002313,09-05-2013 16:35,N,1,0,2.99,60205,27238,2.99,N,N,505
233,7167301095,09-05-2013 16:35,Y,1,0,1.99,60205,35326,2.49,Y,N,3192
233,7131900030,09-05-2013 16:35,Y,1,0,2.5,60205,52551,2.99,Y,N,3191
233,3680012885,09-05-2013 16:35,N,1,0,3.79,60205,59668,3.79,N,N,2639
233,7078402818,09-05-2013 16:35,N,1,0,2.95,60205,49889,2.95,N,N,749
233,7142909770,09-05-2013 16:35,N,1,0,1.49,60205,15538,1.49,N,N,2727
233,7880011214,09-05-2013 16:35,N,1,0,2.19,60205,55553,2.19,N,N,762
233,7078401602,09-05-2013 16:35,Y,1,0,2,60205,15442,2.69,Y,N,724
233,7078401618,09-05-2013 16:35,Y,1,0,2,60205,15449,2.69,Y,N,724
233,7148000000,09-05-2013 16:35,N,1,0,1.79,60205,16303,1.79,N,N,2759
233,3450019410,09-05-2013 16:35,N,1,0,2.69,60205,16022,2.69,N,N,711
233,3340061282,09-05-2013 16:35,Y,2,0,4,60205,17951,4.38,Y,N,2735
233,7078400415,09-05-2013 16:35,Y,1,0,1.5,60205,17004,2.19,Y,N,3154
233,7142909943,09-05-2013 16:35,Y,1,0,2.29,60205,17994,2.39,Y,N,2727
233,7078400427,09-05-2013 16:35,Y,1,0,1.5,60205,13774,2.19,Y,N,3154
233,4400000488,09-05-2013 16:35,Y,1,0,3,60205,49515,3.99,Y,N,3177
233,3700049629,09-05-2013 16:35,Y,1,0,3.29,60205,812433,3.49,Y,N,2633
233,7261345034,09-05-2013 16:35,Y,1,0,4.99,60205,536094,5.99,Y,N,554
233,7078451780,09-05-2013 16:35,Y,2,0,3,60205,26820,3.98,Y,N,673
233,2983900023,09-05-2013 16:37,Y,5,0,5,50149,35604,8.95,Y,N,454
233,7078404846,09-05-2013 16:37,Y,2,0,5.98,50149,13212,6.98,Y,N,459
233,3680006999,09-05-2013 16:37,Y,1,0,2.99,50149,59136,3.29,Y,N,2644
233,2363748319,09-05-2013 16:37,N,1,0,4.99,50149,44303,4.99,N,N,3413
233,8660075077,09-05-2013 16:38,Y,1,0,1.25,20018,15015,1.49,Y,N,2786
233,8042,09-05-2013 16:38,Y,0,0.6582,1.12,20018,43918,1.31,Y,N,3418
233,7572000409,09-05-2013 16:38,Y,1,0,4.99,20018,15632,5.99,Y,N,1214
233,1657195029,09-05-2013 16:38,Y,2,0,2,20018,918547,2.38,Y,N,304
233,1657195033,09-05-2013 16:38,Y,2,0,2,20018,918548,2.38,Y,N,304
233,7078449732,09-05-2013 16:38,Y,2,0,1.6,20018,909234,1.98,Y,N,1213
233,7078449736,09-05-2013 16:38,Y,2,0,1.6,20018,909236,1.98,Y,N,1213
233,4124400008,09-05-2013 16:38,N,1,0,1.49,20018,840211,1.49,N,N,302
233,1070080722,09-05-2013 16:39,Y,1,0,0.88,50150,19011,0.99,Y,N,3212
233,7078404398,09-05-2013 16:39,Y,1,0,2,50150,204999,2.19,Y,N,426
233,61029028793,09-05-2013 16:39,N,1,0,3.99,20019,147360,3.99,N,N,2102
233,5480034447,09-05-2013 16:40,Y,2,0,4,30021,23150,4.78,Y,N,2727
233,7797503404,09-05-2013 16:40,N,1,0,3.49,60206,891872,3.49,N,N,1068
233,5010017173,09-05-2013 16:40,Y,1,0,2,30021,23277,2.39,Y,N,2719
233,7078428800,09-05-2013 16:40,Y,1,0,2.29,60206,23006,2.49,Y,N,3509
233,5010017192,09-05-2013 16:40,Y,1,0,2,30021,22822,2.39,Y,N,2719
233,7078448002,09-05-2013 16:40,Y,2,0,5,30021,24441,5.98,Y,N,216
233,7078429600,09-05-2013 16:40,Y,2,0,3,60206,23712,3.98,Y,N,3507
233,7940002522,09-05-2013 16:40,N,1,0,2.29,60206,67441,2.29,N,N,979
233,7131900109,09-05-2013 16:40,Y,1,0,2,60206,52530,2.89,Y,N,3202
233,30045044905,09-05-2013 16:40,N,1,0,4.79,60207,70966,4.79,N,N,2639
233,7797508755,09-05-2013 16:40,Y,1,0,5.99,60206,53623,6.99,Y,N,1065
233,7078401634,09-05-2013 16:40,Y,1,0,2.5,60206,15421,2.79,Y,N,725
233,7880011212,09-05-2013 16:40,N,1,0,2.09,30021,55552,2.09,N,N,4478
233,7880011212,09-05-2013 16:40,N,1,0,2.09,60206,55552,2.09,N,N,4478
233,7251002412,09-05-2013 16:40,N,1,0,1.99,60206,15002,1.99,N,N,708
233,7078418812,09-05-2013 16:40,Y,1,0,1,60206,15850,1.19,Y,N,62
233,7078401094,09-05-2013 16:40,Y,2,0,5,60206,15428,6.58,Y,N,719
233,7078427352,09-05-2013 16:40,N,1,0,1.99,30021,20349,1.99,N,N,3471
233,5010017184,09-05-2013 16:40,Y,1,0,2,30021,17296,2.39,Y,N,2719
233,7078401830,09-05-2013 16:40,Y,1,0,2.99,60206,20329,3.29,Y,N,59
233,2100064353,09-05-2013 16:40,Y,1,0,2.99,60206,16464,3.29,Y,N,3527
233,4171623221,09-05-2013 16:40,Y,1,0,6.89,60206,16391,7.69,Y,N,721
233,2240064217,09-05-2013 16:40,N,1,0,4.99,30021,71326,4.99,N,N,980
233,2840001234,09-05-2013 16:40,Y,2,0,6,30021,39204,6.58,Y,N,1065
233,4180022700,09-05-2013 16:40,Y,1,0,3.99,30021,15655,4.59,Y,N,3490
233,7167300217,09-05-2013 16:40,Y,1,0,2.49,60206,35331,3.49,Y,N,3191
233,78978501965,09-05-2013 16:40,N,1,0,4.99,30021,35563,4.99,N,N,453
233,4800000095,09-05-2013 16:40,N,4,0,7.96,30021,24011,7.96,N,N,2795
233,3700028582,09-05-2013 16:40,Y,1,0,6.99,30021,27526,8.99,Y,N,680
233,5100002794,09-05-2013 16:40,Y,2,0,5,60206,16219,5.38,Y,N,2798
233,6414404334,09-05-2013 16:40,Y,1,0,1,60206,24250,1.29,Y,N,2775
233,4112907712,09-05-2013 16:40,N,1,0,2.99,30021,16204,2.99,N,N,2801
233,2100002650,09-05-2013 16:40,Y,1,0,4.79,60206,24095,4.99,Y,N,3517
233,7078452730,09-05-2013 16:40,N,1,0,2.99,60206,26114,2.99,N,N,624
233,7265540502,09-05-2013 16:40,Y,1,0,2.5,30021,12779,3.59,Y,N,483
233,7265540504,09-05-2013 16:40,Y,1,0,2.5,30021,12781,3.59,Y,N,483
233,7265540501,09-05-2013 16:40,Y,1,0,2.5,30021,12782,3.59,Y,N,483
233,3700030659,09-05-2013 16:40,Y,1,0,5.99,30021,66462,6.99,Y,N,2657
233,3800055687,09-05-2013 16:40,Y,1,0,2.5,60206,827573,2.79,Y,N,3140
233,4119644082,09-05-2013 16:40,N,1,0,2.39,30021,847702,2.39,N,N,2719
233,1258760795,09-05-2013 16:40,Y,1,0,3,30021,534474,3.99,Y,N,516
233,1552111112,09-05-2013 16:40,N,1,0,2.29,60206,545853,2.29,N,N,749
233,3800052734,09-05-2013 16:40,Y,1,0,2.5,60206,442080,3.29,Y,N,3146
233,4530000536,09-05-2013 16:40,Y,1,0,2,30021,486636,3.49,Y,N,3542
233,7078452956,09-05-2013 16:40,Y,2,0,5,30021,210302,5.38,Y,N,516
233,7078452957,09-05-2013 16:40,Y,1,0,2.5,30021,210303,2.69,Y,N,516
233,7265540595,09-05-2013 16:40,Y,1,0,2.5,30021,921907,3.59,Y,N,483
233,7590000627,09-05-2013 16:40,Y,1,0,3,60206,888391,3.99,Y,N,449
233,7078400064,09-05-2013 16:40,Y,2,0,5,60206,903588,6.58,Y,N,3196
233,5010040204,09-05-2013 16:40,Y,1,0,2,30021,23499,2.39,Y,N,2719
233,4300002886,09-05-2013 16:41,Y,1,0,0,30022,28758,2.99,Y,N,1079
233,4300002886,09-05-2013 16:41,N,1,0,2.99,30022,28758,2.99,N,N,1079
233,5210008480,09-05-2013 16:41,N,1,0,1.59,30022,19105,1.59,N,N,74
233,7078400011,09-05-2013 16:41,Y,1,0,1.5,30022,35315,1.99,Y,N,3202
233,7078423950,09-05-2013 16:41,N,1,0,0.59,30022,22806,0.59,N,N,68
233,7078400800,09-05-2013 16:42,Y,2,0,0,50152,19471,4.78,Y,N,747
233,7078400800,09-05-2013 16:42,N,2,0,4.78,50152,19471,4.78,N,N,747
233,1440030000,09-05-2013 16:42,N,1,0,4.39,60208,18621,4.39,N,N,543
233,7332107208,09-05-2013 16:42,Y,1,0,0,50152,12194,3.19,Y,N,495
233,7332107208,09-05-2013 16:42,N,1,0,3.19,50152,12194,3.19,N,N,495
233,7078433608,09-05-2013 16:42,N,1,0,6.99,50152,892652,6.99,N,N,3439
233,7078452714,09-05-2013 16:42,Y,3,0,3,60208,214726,3.87,Y,N,622
233,7423533005,09-05-2013 16:42,N,1,0,1.79,60208,23250,1.79,N,N,2715
233,7265540594,09-05-2013 16:42,Y,2,0,5,50152,921906,7.18,Y,N,483
233,7078433608,09-05-2013 16:42,Y,1,0,0,50152,892652,6.99,Y,N,3439
233,7403006628,09-05-2013 16:42,N,1,0,5.49,60208,19810,5.49,N,N,721
233,2430004116,09-05-2013 16:43,Y,1,0,1.66,30024,42712,1.99,Y,N,3149
233,7298000240,09-05-2013 16:43,Y,1,0,2.99,30024,17855,3.69,Y,N,3207
233,2430004116,09-05-2013 16:43,Y,2,0,3.34,30024,42712,3.98,Y,N,3149
233,1600042040,09-05-2013 16:44,N,1,0,3.79,60209,18026,3.79,N,N,103
233,2570010885,09-05-2013 16:45,Y,1,0,2.99,30025,26255,3.19,Y,N,516
233,2570010879,09-05-2013 16:45,Y,1,0,2.99,30025,534484,3.19,Y,N,516
233,1254631501,09-05-2013 16:45,Y,1,0,1,30025,836083,1.59,Y,N,3223
233,4900002890,09-05-2013 16:47,N,1,0,6.49,60210,36457,6.49,N,N,1242
233,4900002891,09-05-2013 16:47,N,1,0,6.49,60210,36459,6.49,N,N,1242
233,61333644080,09-05-2013 16:47,N,1,0,1,30026,104710,1,N,N,1982
233,7078451783,09-05-2013 16:47,Y,1,0,1.25,30026,25983,1.39,Y,N,673
233,7251002412,09-05-2013 16:47,N,1,0,1.99,60210,15002,1.99,N,N,708
233,7078452312,09-05-2013 16:47,N,1,0,1.19,30026,27774,1.19,N,N,510
233,61300873226,09-05-2013 16:47,N,1,0,1.99,60210,841409,1.99,N,N,1299
233,1450001398,09-05-2013 16:47,Y,1,0,1.67,30026,13012,1.79,Y,N,416
233,2000019965,09-05-2013 16:47,N,1,0,2.69,30026,12854,2.69,N,N,421
233,7756713224,09-05-2013 16:47,Y,1,0,3.5,30026,206052,4.19,Y,N,454
233,7572033411,09-05-2013 16:47,Y,1,0,1,30026,28930,1.29,Y,N,1214
